Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-nnh1,counterbalance-yw81,randomiser-rl3q,counterbalance-oqb7,counterbalance-3hrr,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: stimuli,Spreadsheet: answer,Spreadsheet: condition,Spreadsheet: set,Spreadsheet: item,Spreadsheet: Freq,Spreadsheet: trial,Spreadsheet: block,Manipulation: Spreadsheet
622,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,140,trial,Screen 2,iz63v2,2,continue,,749.7550000000047,734.0520000000251,749.7550000000047,749.7550000000047,734.0520000000251,749.7550000000047,0,749.7550000000047,0,0,,Audio Clip,Audio,1,object-44,trial,günlər.mp3,acceptable,Gramm.Simple,critical,günlər,"6,354",24,2,
623,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,140,trial,Screen 7,ru9xsg,3,response,acceptable,1181.7029999999795,1167.8099999999977,1181.7029999999795,1181.7029999999795,1167.8099999999977,1181.7029999999795,1,1181.7029999999795,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,günlər.mp3,acceptable,Gramm.Simple,critical,günlər,"6,354",24,2,
624,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,141,trial,Screen 1,mm8vqg,1,continue,,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,1,567.2220000000088,0,0,,Fixation Timing,Fixation,1,object-17,trial,dötqaşıq.mp3,acceptable,FillerGram,filler,dörd qaşıq,296,179,2,
625,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,141,trial,Screen 2,iz63v2,2,info,audio started,16.683000000019092,0,16.683000000019092,16.683000000019092,0,16.683000000019092,0,16.683000000019092,0,0,,Audio Clip,Audio,1,object-44,trial,dötqaşıq.mp3,acceptable,FillerGram,filler,dörd qaşıq,296,179,2,
626,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,141,trial,Screen 2,iz63v2,2,continue,,1068.670999999973,1067.7119999999995,1068.670999999973,1068.670999999973,1067.7119999999995,1068.670999999973,0,1068.670999999973,0,0,,Audio Clip,Audio,1,object-44,trial,dötqaşıq.mp3,acceptable,FillerGram,filler,dörd qaşıq,296,179,2,
627,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,141,trial,Screen 7,ru9xsg,3,response,acceptable,473.95899999997346,467.1239999999525,473.95899999997346,473.95899999997346,467.1239999999525,473.95899999997346,1,473.95899999997346,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dötqaşıq.mp3,acceptable,FillerGram,filler,dörd qaşıq,296,179,2,
628,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,142,trial,Screen 1,mm8vqg,1,continue,,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,1,567.2220000000088,0,0,,Fixation Timing,Fixation,1,object-17,trial,ərıdy.mp3,unacceptable,HarmViol,critical,ərıdy,67,152,2,
629,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,142,trial,Screen 2,iz63v2,2,info,audio started,8.613000000012107,0,8.613000000012107,8.613000000012107,0,8.613000000012107,0,8.613000000012107,0,0,,Audio Clip,Audio,1,object-44,trial,ərıdy.mp3,unacceptable,HarmViol,critical,ərıdy,67,152,2,
630,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,142,trial,Screen 2,iz63v2,2,continue,,794.6130000000121,784.1010000000242,794.6130000000121,794.6130000000121,784.1010000000242,794.6130000000121,0,794.6130000000121,0,0,,Audio Clip,Audio,1,object-44,trial,ərıdy.mp3,unacceptable,HarmViol,critical,ərıdy,67,152,2,
631,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,142,trial,Screen 7,ru9xsg,3,response,acceptable,283.6110000000335,266.92800000001444,283.6110000000335,283.6110000000335,266.92800000001444,283.6110000000335,0,283.6110000000335,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,ərıdy.mp3,unacceptable,HarmViol,critical,ərıdy,67,152,2,
632,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,143,trial,Screen 1,mm8vqg,1,continue,,567.2219999999506,567.2219999999506,567.2219999999506,567.2219999999506,567.2219999999506,567.2219999999506,1,567.2219999999506,0,0,,Fixation Timing,Fixation,1,object-17,trial,beşbarmaq.mp3,acceptable,FillerGram,filler,beş barmaq,974,174,2,
633,1.69908E+12,4/11/2023 5:29,1.69909E+12,3.5,4/11/2023 11:59,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,143,trial,Screen 2,iz63v2,2,info,audio started,16.682999999960884,0,16.682999999960884,16.682999999960884,0,16.682999999960884,0,16.682999999960884,0,0,,Audio Clip,Audio,1,object-44,trial,beşbarmaq.mp3,acceptable,FillerGram,filler,beş barmaq,974,174,2,
634,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,143,trial,Screen 2,iz63v2,2,continue,,1040.3620000000228,1034.3460000000196,1040.3620000000228,1040.3620000000228,1034.3460000000196,1040.3620000000228,0,1040.3620000000228,0,0,,Audio Clip,Audio,1,object-44,trial,beşbarmaq.mp3,acceptable,FillerGram,filler,beş barmaq,974,174,2,
635,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,143,trial,Screen 7,ru9xsg,3,response,acceptable,91.01600000000326,83.41499999997905,91.01600000000326,91.01600000000326,83.41499999997905,91.01600000000326,1,91.01600000000326,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,beşbarmaq.mp3,acceptable,FillerGram,filler,beş barmaq,974,174,2,
636,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,144,trial,Screen 1,mm8vqg,1,continue,,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,1,567.2220000000088,0,0,,Fixation Timing,Fixation,1,object-17,trial,tutdu.mp3,unacceptable,GramHarm,critical,tutdu,"2,596",130,2,
637,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,144,trial,Screen 2,iz63v2,2,info,audio started,15.379000000015367,0,15.379000000015367,15.379000000015367,0,15.379000000015367,0,15.379000000015367,0,0,,Audio Clip,Audio,1,object-44,trial,tutdu.mp3,unacceptable,GramHarm,critical,tutdu,"2,596",130,2,
638,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,144,trial,Screen 2,iz63v2,2,continue,,792.3790000000154,784.1010000000242,792.3790000000154,792.3790000000154,784.1010000000242,792.3790000000154,0,792.3790000000154,0,0,,Audio Clip,Audio,1,object-44,trial,tutdu.mp3,unacceptable,GramHarm,critical,tutdu,"2,596",130,2,
639,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,144,trial,Screen 7,ru9xsg,3,response,acceptable,201.27799999999115,200.19599999999627,201.27799999999115,201.27799999999115,200.19599999999627,201.27799999999115,0,201.27799999999115,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,tutdu.mp3,unacceptable,GramHarm,critical,tutdu,"2,596",130,2,
640,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,145,trial,Screen 1,mm8vqg,1,continue,,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,1,567.2220000000088,0,0,,Fixation Timing,Fixation,1,object-17,trial,dötçaylar.mp3,unacceptable,SemViol,critical,dörd çaylar,749,113,2,
641,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,145,trial,Screen 2,iz63v2,2,info,audio started,16.683000000019092,0,16.683000000019092,16.683000000019092,0,16.683000000019092,0,16.683000000019092,0,0,,Audio Clip,Audio,1,object-44,trial,dötçaylar.mp3,unacceptable,SemViol,critical,dörd çaylar,749,113,2,
642,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,145,trial,Screen 2,iz63v2,2,continue,,1007.859999999986,1000.9799999999814,1007.859999999986,1007.859999999986,1000.9799999999814,1007.859999999986,0,1007.859999999986,0,0,,Audio Clip,Audio,1,object-44,trial,dötçaylar.mp3,unacceptable,SemViol,critical,dörd çaylar,749,113,2,
643,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,145,trial,Screen 7,ru9xsg,3,response,acceptable,1046.8800000000047,1034.3460000000196,1046.8800000000047,1046.8800000000047,1034.3460000000196,1046.8800000000047,0,1046.8800000000047,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dötçaylar.mp3,unacceptable,SemViol,critical,dörd çaylar,749,113,2,
644,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,146,trial,Screen 1,mm8vqg,1,continue,,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,1,567.2220000000088,0,0,,Fixation Timing,Fixation,1,object-17,trial,dötbax.mp3,unacceptable,SynViol.Num,critical,dörd bax,"4,452",53,2,
645,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,146,trial,Screen 2,iz63v2,2,info,audio started,12.311999999976251,0,12.311999999976251,12.311999999976251,0,12.311999999976251,0,12.311999999976251,0,0,,Audio Clip,Audio,1,object-44,trial,dötbax.mp3,unacceptable,SynViol.Num,critical,dörd bax,"4,452",53,2,
646,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,146,trial,Screen 2,iz63v2,2,continue,,984.3119999999763,984.2969999999623,984.3119999999763,984.3119999999763,984.2969999999623,984.3119999999763,0,984.3119999999763,0,0,,Audio Clip,Audio,1,object-44,trial,dötbax.mp3,unacceptable,SynViol.Num,critical,dörd bax,"4,452",53,2,
647,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,146,trial,Screen 7,ru9xsg,3,response,unacceptable,653.015,650.6369999999879,653.015,653.015,650.6369999999879,653.015,1,653.015,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dötbax.mp3,unacceptable,SynViol.Num,critical,dörd bax,"4,452",53,2,
648,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,147,trial,Screen 1,mm8vqg,1,continue,,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,1,567.2220000000088,0,0,,Fixation Timing,Fixation,1,object-17,trial,sözlər.mp3,acceptable,Gramm.Simple,critical,sözlər,"6,141",22,2,
649,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,147,trial,Screen 2,iz63v2,2,info,audio started,16.15600000001723,0,16.15600000001723,16.15600000001723,0,16.15600000001723,0,16.15600000001723,0,0,,Audio Clip,Audio,1,object-44,trial,sözlər.mp3,acceptable,Gramm.Simple,critical,sözlər,"6,141",22,2,
650,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,147,trial,Screen 2,iz63v2,2,continue,,886.1560000000172,884.1990000000224,886.1560000000172,886.1560000000172,884.1990000000224,886.1560000000172,0,886.1560000000172,0,0,,Audio Clip,Audio,1,object-44,trial,sözlər.mp3,acceptable,Gramm.Simple,critical,sözlər,"6,141",22,2,
651,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,147,trial,Screen 7,ru9xsg,3,response,acceptable,665.9569999999949,650.6369999999879,665.9569999999949,665.9569999999949,650.6369999999879,665.9569999999949,1,665.9569999999949,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,sözlər.mp3,acceptable,Gramm.Simple,critical,sözlər,"6,141",22,2,
652,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,148,trial,Screen 1,mm8vqg,1,continue,,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,1,567.2220000000088,0,0,,Fixation Timing,Fixation,1,object-17,trial,beşdillər.mp3,unacceptable,SemViol,critical,beş dillər,"2,627",102,2,
653,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,148,trial,Screen 2,iz63v2,2,info,audio started,16.683000000019092,0,16.683000000019092,16.683000000019092,0,16.683000000019092,0,16.683000000019092,0,0,,Audio Clip,Audio,1,object-44,trial,beşdillər.mp3,unacceptable,SemViol,critical,beş dillər,"2,627",102,2,
654,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,148,trial,Screen 2,iz63v2,2,continue,,1009.0979999999981,1000.9799999999814,1009.0979999999981,1009.0979999999981,1000.9799999999814,1009.0979999999981,0,1009.0979999999981,0,0,,Audio Clip,Audio,1,object-44,trial,beşdillər.mp3,unacceptable,SemViol,critical,beş dillər,"2,627",102,2,
655,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,148,trial,Screen 7,ru9xsg,3,timedOut,,1502.1180000000168,1501.4700000000303,1502.1180000000168,1502.1180000000168,1501.4700000000303,1502.1180000000168,0,1502.1180000000168,0,0,,Time Limit,screen,0,screen,trial,beşdillər.mp3,unacceptable,SemViol,critical,beş dillər,"2,627",102,2,
656,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,149,trial,Screen 1,mm8vqg,1,continue,,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,1,567.2220000000088,0,0,,Fixation Timing,Fixation,1,object-17,trial,beşdaraq.mp3,acceptable,Gramm.Num,critical,beş daraq,83,39,2,
657,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,149,trial,Screen 2,iz63v2,2,info,audio started,16.42599999997765,0,16.42599999997765,16.42599999997765,0,16.42599999997765,0,16.42599999997765,0,0,,Audio Clip,Audio,1,object-44,trial,beşdaraq.mp3,acceptable,Gramm.Num,critical,beş daraq,83,39,2,
658,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,149,trial,Screen 2,iz63v2,2,continue,,907.4259999999776,900.8819999999832,907.4259999999776,907.4259999999776,900.8819999999832,907.4259999999776,0,907.4259999999776,0,0,,Audio Clip,Audio,1,object-44,trial,beşdaraq.mp3,acceptable,Gramm.Num,critical,beş daraq,83,39,2,
659,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,149,trial,Screen 7,ru9xsg,3,response,acceptable,593.5439999999944,583.9049999999697,593.5439999999944,593.5439999999944,583.9049999999697,593.5439999999944,1,593.5439999999944,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,beşdaraq.mp3,acceptable,Gramm.Num,critical,beş daraq,83,39,2,
660,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,150,trial,Screen 1,mm8vqg,1,continue,,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,567.2220000000088,1,567.2220000000088,0,0,,Fixation Timing,Fixation,1,object-17,trial,küsdy.mp3,unacceptable,GramHarm,critical,küsdy,17,128,2,
661,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,150,trial,Screen 2,iz63v2,2,info,audio started,15.417000000015832,0,15.417000000015832,15.417000000015832,0,15.417000000015832,0,15.417000000015832,0,0,,Audio Clip,Audio,1,object-44,trial,küsdy.mp3,unacceptable,GramHarm,critical,küsdy,17,128,2,
662,1.69908E+12,4/11/2023 5:30,1.69909E+12,3.5,4/11/2023 12:00,140886,2,task-p745,,32696635,BLIND,9677314,,complete,dneknt,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1280x800,1280x689,,,0,SAVANT Task,12,,,2,spreadsheet2,Spreadsheet1,spreadsheet1,150,trial,Screen 2,iz63v2,2,continue,,783.4170000000158,767.4180000000051,783.4170000000158,783.4170000000158,767.4180000000051,783.4170000000158,0,783.4170000000158,0,0,,Audio Clip,Audio,1,object-44,trial,küsdy.mp3,unacceptable,GramHarm,critical,küsdy,17,128,2,
