Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-nnh1,counterbalance-yw81,randomiser-rl3q,counterbalance-oqb7,counterbalance-3hrr,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: stimuli,Spreadsheet: answer,Spreadsheet: condition,Spreadsheet: set,Spreadsheet: item,Spreadsheet: Freq,Spreadsheet: trial,Spreadsheet: block,Manipulation: Spreadsheet
720,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,165,trial,Screen 1,mm8vqg,1,continue,,566.619,566.619,566.619,566.619,566.619,566.619,1,566.619,0,0,,Fixation Timing,Fixation,1,object-17,trial,gəzdu.mp3,unacceptable,HarmViol,critical,gəzdu,162,146,2,
721,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,165,trial,Screen 2,iz63v2,2,info,audio started,5.105999714,0,5.105999714,5.105999714,0,5.105999714,0,5.105999714,0,0,,Audio Clip,Audio,1,object-44,trial,gəzdu.mp3,unacceptable,HarmViol,critical,gəzdu,162,146,2,
722,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,165,trial,Screen 2,iz63v2,2,continue,,818.0059998092474,816.3679999999586,818.0059998092474,818.0059998092474,816.3679999999586,818.0059998092474,0,818.0059998092474,0,0,,Audio Clip,Audio,1,object-44,trial,gəzdu.mp3,unacceptable,HarmViol,critical,gəzdu,162,146,2,
723,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,165,trial,Screen 7,ru9xsg,3,response,acceptable,91.53799990465632,83.19500000000698,91.53799990465632,91.53799990465632,83.19500000000698,91.53799990465632,0,91.53799990465632,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,gəzdu.mp3,unacceptable,HarmViol,critical,gəzdu,162,146,2,
724,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,166,trial,Screen 1,mm8vqg,1,continue,,566.4729999999981,566.4729999999981,566.4729999999981,566.4729999999981,566.4729999999981,566.4729999999981,1,566.4729999999981,0,0,,Fixation Timing,Fixation,1,object-17,trial,yaxdi.mp3,unacceptable,HarmViol,critical,yaxdi,670,163,2,
725,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,166,trial,Screen 2,iz63v2,2,info,audio started,5.2700000000186265,0,5.2700000000186265,5.2700000000186265,0,5.2700000000186265,0,5.2700000000186265,0,0,,Audio Clip,Audio,1,object-44,trial,yaxdi.mp3,unacceptable,HarmViol,critical,yaxdi,670,163,2,
726,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,166,trial,Screen 2,iz63v2,2,continue,,756.4699998092838,750.0480000000098,756.4699998092838,756.4699998092838,750.0480000000098,756.4699998092838,0,756.4699998092838,0,0,,Audio Clip,Audio,1,object-44,trial,yaxdi.mp3,unacceptable,HarmViol,critical,yaxdi,670,163,2,
727,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,166,trial,Screen 7,ru9xsg,3,response,acceptable,302.3219999046414,299.97000000003027,302.3219999046414,302.3219999046414,299.97000000003027,302.3219999046414,0,302.3219999046414,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,yaxdi.mp3,unacceptable,HarmViol,critical,yaxdi,670,163,2,
728,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,167,trial,Screen 1,mm8vqg,1,continue,,566.7639999999665,566.7639999999665,566.7639999999665,566.7639999999665,566.7639999999665,566.7639999999665,1,566.7639999999665,0,0,,Fixation Timing,Fixation,1,object-17,trial,çaldy.mp3,unacceptable,HarmViol,critical,çaldy,230,156,2,
729,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,167,trial,Screen 2,iz63v2,2,info,audio started,5.687999809277244,0,5.687999809277244,5.687999809277244,0,5.687999809277244,0,5.687999809277244,0,0,,Audio Clip,Audio,1,object-44,trial,çaldy.mp3,unacceptable,HarmViol,critical,çaldy,230,156,2,
730,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,167,trial,Screen 2,iz63v2,2,continue,,791.0879999046447,783.3670000000275,791.0879999046447,791.0879999046447,783.3670000000275,791.0879999046447,0,791.0879999046447,0,0,,Audio Clip,Audio,1,object-44,trial,çaldy.mp3,unacceptable,HarmViol,critical,çaldy,230,156,2,
731,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,167,trial,Screen 7,ru9xsg,3,response,acceptable,462.82099980924977,449.5689999999595,462.82099980924977,462.82099980924977,449.5689999999595,462.82099980924977,0,462.82099980924977,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,çaldy.mp3,unacceptable,HarmViol,critical,çaldy,230,156,2,
732,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,168,trial,Screen 1,mm8vqg,1,continue,,566.9050000000279,566.9050000000279,566.9050000000279,566.9050000000279,566.9050000000279,566.9050000000279,1,566.9050000000279,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçsal.mp3,unacceptable,SynViol.Num,critical,üç sal,554,70,2,
733,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,168,trial,Screen 2,iz63v2,2,info,audio started,4.346999809262343,0,4.346999809262343,4.346999809262343,0,4.346999809262343,0,4.346999809262343,0,0,,Audio Clip,Audio,1,object-44,trial,üçsal.mp3,unacceptable,SynViol.Num,critical,üç sal,554,70,2,
734,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,168,trial,Screen 2,iz63v2,2,continue,,781.0469996185275,766.5079999999725,781.0469996185275,781.0469996185275,766.5079999999725,781.0469996185275,0,781.0469996185275,0,0,,Audio Clip,Audio,1,object-44,trial,üçsal.mp3,unacceptable,SynViol.Num,critical,üç sal,554,70,2,
735,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,168,trial,Screen 7,ru9xsg,3,timedOut,,1500.6390000000247,1499.8710000000428,1500.6390000000247,1500.6390000000247,1499.8710000000428,1500.6390000000247,0,1500.6390000000247,0,0,,Time Limit,screen,0,screen,trial,üçsal.mp3,unacceptable,SynViol.Num,critical,üç sal,554,70,2,
736,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,169,trial,Screen 1,mm8vqg,1,continue,,566.2249999999767,566.2249999999767,566.2249999999767,566.2249999999767,566.2249999999767,566.2249999999767,1,566.2249999999767,0,0,,Fixation Timing,Fixation,1,object-17,trial,əsdy.mp3,unacceptable,HarmViol,critical,əsdy,98,148,2,
737,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,169,trial,Screen 2,iz63v2,2,info,audio started,3.4429996185353957,0,3.4429996185353957,3.4429996185353957,0,3.4429996185353957,0,3.4429996185353957,0,0,,Audio Clip,Audio,1,object-44,trial,əsdy.mp3,unacceptable,HarmViol,critical,əsdy,98,148,2,
738,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,169,trial,Screen 2,iz63v2,2,continue,,701.7429998092703,700.2090000000317,701.7429998092703,701.7429998092703,700.2090000000317,701.7429998092703,0,701.7429998092703,0,0,,Audio Clip,Audio,1,object-44,trial,əsdy.mp3,unacceptable,HarmViol,critical,əsdy,98,148,2,
739,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,169,trial,Screen 7,ru9xsg,3,response,acceptable,416.5339998092386,399.87999999994645,416.5339998092386,416.5339998092386,399.87999999994645,416.5339998092386,0,416.5339998092386,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,əsdy.mp3,unacceptable,HarmViol,critical,əsdy,98,148,2,
740,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,170,trial,Screen 1,mm8vqg,1,continue,,566.3650000000489,566.3650000000489,566.3650000000489,566.3650000000489,566.3650000000489,566.3650000000489,1,566.3650000000489,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçkutu.mp3,acceptable,FillerGram,filler,üç kutu,814,184,2,
741,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,170,trial,Screen 2,iz63v2,2,info,audio started,6.388999713875819,0,6.388999713875819,6.388999713875819,0,6.388999713875819,0,6.388999713875819,0,0,,Audio Clip,Audio,1,object-44,trial,üçkutu.mp3,acceptable,FillerGram,filler,üç kutu,814,184,2,
742,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,170,trial,Screen 2,iz63v2,2,continue,,896.0889999999781,883.5879999999888,896.0889999999781,896.0889999999781,883.5879999999888,896.0889999999781,0,896.0889999999781,0,0,,Audio Clip,Audio,1,object-44,trial,üçkutu.mp3,acceptable,FillerGram,filler,üç kutu,814,184,2,
743,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,170,trial,Screen 7,ru9xsg,3,response,acceptable,463.8009997,449.5359999999637,463.8009997,463.8009997,449.5359999999637,463.8009997,1,463.8009997,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçkutu.mp3,acceptable,FillerGram,filler,üç kutu,814,184,2,
744,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,171,trial,Screen 1,mm8vqg,1,continue,,566.6030000000028,566.6030000000028,566.6030000000028,566.6030000000028,566.6030000000028,566.6030000000028,1,566.6030000000028,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçqurtar.mp3,unacceptable,SynViol.Num,critical,üç qurtar,110,64,2,
745,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,171,trial,Screen 2,iz63v2,2,info,audio started,12.76199961855309,0,12.76199961855309,12.76199961855309,0,12.76199961855309,0,12.76199961855309,0,0,,Audio Clip,Audio,1,object-44,trial,üçqurtar.mp3,unacceptable,SynViol.Num,critical,üç qurtar,110,64,2,
746,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,171,trial,Screen 2,iz63v2,2,continue,,967.0619998,950.3890000000247,967.0619998,967.0619998,950.3890000000247,967.0619998,0,967.0619998,0,0,,Audio Clip,Audio,1,object-44,trial,üçqurtar.mp3,unacceptable,SynViol.Num,critical,üç qurtar,110,64,2,
747,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,171,trial,Screen 7,ru9xsg,3,response,unacceptable,451.47299999999814,449.64199999999255,451.47299999999814,451.47299999999814,449.64199999999255,451.47299999999814,1,451.47299999999814,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçqurtar.mp3,unacceptable,SynViol.Num,critical,üç qurtar,110,64,2,
748,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,172,trial,Screen 1,mm8vqg,1,continue,,566.3329999999842,566.3329999999842,566.3329999999842,566.3329999999842,566.3329999999842,566.3329999999842,1,566.3329999999842,0,0,,Fixation Timing,Fixation,1,object-17,trial,dişlər.mp3,acceptable,Gramm.Simple,critical,dişlər,294,10,2,
749,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,172,trial,Screen 2,iz63v2,2,info,audio started,2.897999618551694,0,2.897999618551694,2.897999618551694,0,2.897999618551694,0,2.897999618551694,0,0,,Audio Clip,Audio,1,object-44,trial,dişlər.mp3,acceptable,Gramm.Simple,critical,dişlər,294,10,2,
750,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,172,trial,Screen 2,iz63v2,2,continue,,818.3979996185517,816.9920000000275,818.3979996185517,818.3979996185517,816.9920000000275,818.3979996185517,0,818.3979996185517,0,0,,Audio Clip,Audio,1,object-44,trial,dişlər.mp3,acceptable,Gramm.Simple,critical,dişlər,294,10,2,
751,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,172,trial,Screen 7,ru9xsg,3,response,acceptable,760.006,749.9230000000098,760.006,760.006,749.9230000000098,760.006,1,760.006,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,dişlər.mp3,acceptable,Gramm.Simple,critical,dişlər,294,10,2,
752,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,173,trial,Screen 1,mm8vqg,1,continue,,566.4789999999921,566.4789999999921,566.4789999999921,566.4789999999921,566.4789999999921,566.4789999999921,1,566.4789999999921,0,0,,Fixation Timing,Fixation,1,object-17,trial,inəklər.mp3,acceptable,Gramm.Simple,critical,inəklər,99,12,2,
753,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,173,trial,Screen 2,iz63v2,2,info,audio started,3.903999713889789,0,3.903999713889789,3.903999713889789,0,3.903999713889789,0,3.903999713889789,0,0,,Audio Clip,Audio,1,object-44,trial,inəklər.mp3,acceptable,Gramm.Simple,critical,inəklər,99,12,2,
754,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,173,trial,Screen 2,iz63v2,2,response,acceptable,755.5039996185224,749.8709999999846,755.5039996185224,755.5039996185224,749.8709999999846,755.5039996185224,1,755.5039996185224,0,0,,Keyboard Response,Keyboard Response,4,object-124,trial,inəklər.mp3,acceptable,Gramm.Simple,critical,inəklər,99,12,2,
755,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,173,trial,Screen 7,ru9xsg,3,response,acceptable,414.2659999046591,399.9980000000214,414.2659999046591,414.2659999046591,399.9980000000214,414.2659999046591,1,414.2659999046591,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,inəklər.mp3,acceptable,Gramm.Simple,critical,inəklər,99,12,2,
756,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,174,trial,Screen 1,mm8vqg,1,continue,,566.2889999999898,566.2889999999898,566.2889999999898,566.2889999999898,566.2889999999898,566.2889999999898,1,566.2889999999898,0,0,,Fixation Timing,Fixation,1,object-17,trial,üçkitab.mp3,acceptable,FillerGram,filler,üç kitab,20311,169,2,
757,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,174,trial,Screen 2,iz63v2,2,info,audio started,9.278999619,0,9.278999619,9.278999619,0,9.278999619,0,9.278999619,0,0,,Audio Clip,Audio,1,object-44,trial,üçkitab.mp3,acceptable,FillerGram,filler,üç kitab,20311,169,2,
758,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,174,trial,Screen 2,iz63v2,2,continue,,864.9789999046479,849.8010000000359,864.9789999046479,864.9789999046479,849.8010000000359,864.9789999046479,0,864.9789999046479,0,0,,Audio Clip,Audio,1,object-44,trial,üçkitab.mp3,acceptable,FillerGram,filler,üç kitab,20311,169,2,
759,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,174,trial,Screen 7,ru9xsg,3,response,acceptable,179.47799961850978,167.05499999999302,179.47799961850978,179.47799961850978,167.05499999999302,179.47799961850978,1,179.47799961850978,0,0,,Keyboard Response,Keyboard Response,3,object-121,trial,üçkitab.mp3,acceptable,FillerGram,filler,üç kitab,20311,169,2,
760,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,175,trial,Screen 1,mm8vqg,1,continue,,566.4369999999763,566.4369999999763,566.4369999999763,566.4369999999763,566.4369999999763,566.4369999999763,1,566.4369999999763,0,0,,Fixation Timing,Fixation,1,object-17,trial,ağrıdw.mp3,unacceptable,GramHarm,critical,ağrıdɯ,70,129,2,
761,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,175,trial,Screen 2,iz63v2,2,info,audio started,4.5860000000102445,0,4.5860000000102445,4.5860000000102445,0,4.5860000000102445,0,4.5860000000102445,0,0,,Audio Clip,Audio,1,object-44,trial,ağrıdw.mp3,unacceptable,GramHarm,critical,ağrıdɯ,70,129,2,
762,1.69697E+12,10/10/2023 21:13,1.69698E+12,3.5,11/10/2023 3:43,140886,2,task-7vyf,,32153240,BLIND,9508509,,complete,pkpskb,,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1280x720,1280x595,,,0,SAVANT Task,12,spreadsheet3,Spreadsheet1,1,,,spreadsheet1,175,trial,Screen 2,iz63v2,2,continue,,842.0860000000102,833.3070000000298,842.0860000000102,842.0860000000102,833.3070000000298,842.0860000000102,0,842.0860000000102,0,0,,Audio Clip,Audio,1,object-44,trial,ağrıdw.mp3,unacceptable,GramHarm,critical,ağrıdɯ,70,129,2,
